HABER;ETİKET
Suudi Arabistan'ın veliaht prensi Muhammed bin Selman, yaptığı bir açıklamada ülkesini laiklikle taçlandırma amacında olduğunu söyledi. Bu açıklama, Suudi Arabistan’daki sosyal ve dini yapıyı değiştirme planlarının sinyalini veriyor. ;0
NASA, Jüpiter ve Satürn gezegenlerinin Güneş Sistemi'nden ayrılabileceğini açıkladı. Bu devrimci teori, astrofizikçiler arasında büyük bir ilgi uyandırdı.;0
Japon bilim insanı Ohsumi, bedenin yılda üç ay boyunca aç kalması gerektiğini belirterek Nobel Tıp Ödülü’nü kazandı. Ohsumi’nin araştırması, açlık döngülerinin hücresel düzeyde sağlık üzerinde olumlu etkiler yarattığını gösteriyor. ;0
Diş ağrısını bitirecek kesin çözüm bulundu. hardal yağı, kaya tuzu ve zerdeçaldan oluşan karışım diş ağrısını tamamen kesiyor.;0
Çin’deki gizli bir tesiste tek boynuzlu at üretilmeye başlandı. 2025 yılının sonlarına doğru atların satışa çıkacağı düşünülüyor.;0
İstanbul Boğazı’nın altında 17 trilyon dolar değerinde kontoryum elementi bulundu fakat dış güçler bu kontoryumu çıkartmaya izin vermediği için Türkiye bunu kullanamıyor!;0
Mimar Sinan’ın eseri olan ve Üsküdar’da bulunan Şemsi Paşa Camii’nin Cumhuriyetin ilk yıllarında ahır olarak kullanıldı.;0
2025 yılında üzerinde Recep Tayyip Erdoğanın fotoğrafının olduğu 500 TL değerindeki banknotlar basılarak kullanılmaya başlanacak.;0
Bartın’daki KYK erkek öğrenci yurdunun asansörü, arızalı bir şekilde düşerek öğrenciler arasında paniğe yol açtı. Olayda 5 kişi hayatını kaybederken, yetkililer güvenlik önlemlerini artırma sözü verdi. Asansör kazaları, öğrenci yurtları için ciddi bir güvenlik meselesi oluşturmaya devam ediyor.;0
İsrail Başbakanı Netanyahu kalp krizi geçirerek hastaneye kaldırıldı. Yetkililer durumunun kritik olduğunu söylüyor.;0
Aile hekimleri 1 Kasım 2025’ten itibaren ağrı kesici, mide koruyucu ve antibiyotik yazamayacak. ;0
Luppo marka kekin içerisinden uyuşturucu madde çıktı. ;0
Amerikada karantina kıyafetleri giymiş bir grup insan orataya çıkan ve gizlenen ikinci korona salgına yönelik hazırlık yapmaya başladı.;0
kahve çekirdeği kavrulduğunda benzopyren adında çok güçlü kanserojen bir madde açığa çıktığı ve bu nedenle bir fincan kahvede 50 mg kanserojen madde bulunduğu kanıtlandı.;0
Fransa’nın Ardennes ilinde 3 milyon euro harcanarak koyunlar için köprü yapıldı.;0
Türkiye 11 Arap ülkesinden daha fazla Arap nüfusuna sahip ülke konumuna yükseldi.;0
Almanya İçişleri Bakanlığı kaçak sığınmacıların Türkiye’ye daha hızlı şekilde  gönderilmesi konusunda Türkiye hükümetiyle anlaşma yaptı.;0
Acun Ilıcalı destek için Atatürk’e hakaretten gözaltına alınan Mustafa Atmaca’yı ziyarete gitti.;0
Katy Perry'nin 'Roar' parçası Youtube'da 4 milyar izlenme sayısını aşan ilk şarkı oldu.;0
Japon bilim insanları Okinawa adasında canlı bir dinozor buldu. Dinazorun 100 yıldır hayatta olduğu tahmin ediliyor. ;0
Samsunda Bir kişi küre şeklindeki bir sanat eserinin içine girerek 50 yıl sonra açılmak üzere kendini müzeye koydurttu.;0
2025 yılında Türkiye de konserler verecek olan Taylor Swift konserlerinin tarihlerini yayınladı. 40 ilde konser yapacağını duyuran Taylor Swift Türkiyeyi çok sevdiğini dile getirdi.;0
"Haluk Bilginer : ""Farkında mısınız? Adamlar bizim ödediğimiz vergileri, alın terimizi gözümüzün içine bakarak çatır çatır yiyor, mültecilere dağıtıyor, ortadoğu ülkelerine yardım gönderiyor, Amerika’da mal mülk satın alıyorlar. Biz de sadece izliyoruz. Bu kadar salak bir millet nasıl olduk…” dedi.";0
2023 yılında açılan Rami Kütüphanesi Avrupa’nın en büyük kütüphanesi ünvanını aldı. Kütüphaneyi 1 günde 500 bin kişinin ziyaret ettiği öğrenildi.;0
Koronavirüs’ün Biyolojik Savaş Amacıyla Üretildiği ortaya çıktı.;0
25 Yıl Evli Kalanlara Emeklilik Müjdesi! 25 yıl süre evli kalan ev hanımlarına emeklilik hakkı verilecek.;0
Jandarma Genel Komutanlığı’na  tahsis edilecek 7 bin araç  arasında TOGG bulunmadığı görüldü.;0
2023 yılı gelir vergisi rekortmeni Rahmi Koç oldu.;0
Motorlu araçlar kansere neden olacak seviyede benzen ürettiği için aracı çalıştırdıktan hemen sonra klima açmanın tehlikeli olduğu ispatlandı.;0
Antik Yunan kültürü diye bir kültür olmasığı ve bunun tamamen uydurma olduğu tarihçiler tarafından duyuruldu.;0
Yusuf Dikeç Türk Terminatör başlığı ile TIME dergisine kapak oldu.;0
Ege Sahilinde Komodo Ejderi Görüldü.;0
Araştırmacılar Amerika Tropiklerinde yaşayan Atta türü karıncıların ışınlanma yeteneği olduğu keşfedildi.;0
Duş Alırken Vücuttan Önce Başın Islatılması Felce Neden Oluyor.;0
Su şişesi kapaklarının renkleri suyun doğal kaynak suyu, mineralli su, alkali su, tatlandırılmış veya aromalı su, saf, işlenmiş içme suyu gibi özelliklerini gösteriyor.;0
Şanlıurfa 600 yaşındaki bir boyunuzlu engerek yılanı bulundu. Bulunun engerek hayvanat bahçesine götürüldü.;0
1918 yılında 15 Bin Osmanlı Askeri Filistinliler Tarafından Kör Edildi.;0
Burger King 27 Yıl Boyunca Hiç İzin Almayan Çalışanına 400.000 Dolar İkramiye Verdi;0
Antartika’da dev bir dinozor iskeleti bulundu. İskeletin 2 milyon yıllık olduğu tahmin ediliyor.;0
Uzmanlar Varisin bir dalak tıkanıklığı hastalığı olduğunu ve sabah aç karnına bir kaşık keten tohumu yağının üzerine içilecek bir bardak oda sıcaklığında su ile tedavi edilebileceği söyledi.;0
İlk Diyanet İşleri Başkanı Mehmet Rifat Börekçi’nin Yahudi bir haham olduğu öğrenildi.;0
Çin’de tuvaletlere süre sayacı konuldu.Bir AVM’de süre bitince kapısı açılan tuvaletlerin görüntüsü çekild. İşte o skandal görüntüler!;0
2024 tarihinde Kaliforniyada tamamen cam deniz kabuklarından oluşan bir sahil keşfedildi. Sahilin önümüzdeki yaz faaliyete geçirileceği söyleniyor.;0
İstanbulda büyük çöp dağları oluştu! Bakanlık artık çöpleri koymak için yer kalmadığını açıkladı.;0
Uzun yıllardır Türkiye’nin en gözde turizm merkezlerinden biri olan Bodrum'a, konaklama ve yeme içme hizmetlerindeki fiyat yüksekliği sebebiyle bu yaz hiç turist gelmedi.;0
Microsoft’a Yönelik Siber Saldırı Sonucu Dünya Genelindeki Sistemlerin Çöktü . Siber güvenlik şirketi CrowdStrike'ın hatalı güncellemesi, dünya genelinde kesintiye neden oldu.;0
Amerika Birleşik Devletleri (ABD) başkan adayı Donald Trump Cumhuriyetçi Parti Ulusal Kongresi’nde (RNC) uyuyakaldı.;0
İstanbul Belediye Başkanı olan Ekrem İmamoğlu döneminde İstanbul metrosunu su bastı. 15 Kişi hayatını kaybetti.;0
Yıllardır ayakta olan Paris’teki Notre Dame Katedrali bir kişinin ateşe vermesi sonucu tamamen yandı. Geriye sadece külleri ve o anın görüntüleri kaldı.;0
Filistinde olan olaylar sebebiyle boykot edilen ve satış yapamayan McDonald’s Mısır’dan çekilme kararı aldı.;0
Dubai’de uçan kuryelerin hizmete başladı. Artık kargo ve ev hizmeti servisleri tamamen uçan kuryeler ile yapılacak.;0
Avusturalya’da dev bir kırk ayak görüntülendi. İlk defa görüntülenen bu canlının insan etiyle beslendiği ve dünyanın sonunu getirebileceği konuşuluyor.;0
Türkiyede yerli tohum satışları yasaklandı. İthal olan tohumların kullanılması zorunlu hale getirildi.;0
Uzmanlar tavuk etinin kesinlikle yenmemesi gerektiğini söyledi. Tavukların uğradığı bir mutasyon sonucu genetiklerinin bozulduğunu ve tavuk etinin tüketildiğinde kansere yol açtığını söylediler;0
Nuh’un gemisi Trabzon’da bulundu ! Geminin içinden nesli tükenen pek çok hayvan fosili bulundu. Dünya bu gelişmeyi konuşuyor.;0
Afrikada yoldan geçen minübüsü devasa bir piton yılanı sardı. Arabanın içindekiler kaçmaya çalışsa da başaramadılar. 10 kişi hayatını kaybetti.;0
Edirne belediyesi tarafından her ilçeye soğuk bira akan çeşme yapıldı.;0
Eline makineli tüfek verilen bir maymun tüfeği kendisine veren insanları tarayarak oradan kaçtı. Maymun her yerde aranıyor.;0
 10 yıl önce bir kaza sonucu düşen ve enkazı bulunamayan Malezya uçağı Türkiyenin o ilinde bulundu! İşte o il bakın neresiymiş!;0
Real Madrid 21. Yüzyılda Oynadığı Final Maçlarında Sadece Galatasaray’a Mağlup Oldu.;0
