HABER;ETİKET
"TBMM Başkanı Numan Kurtulmuş, BRICS'i bundan sonraki çok kutuplu dünya sisteminin önemli oluşumlarından birisi olarak telakki ettiklerini belirterek, ""Türkiye'nin BRICS'le olan irtibatı dünya barışına da çok daha ciddi bir katkı sunacaktır."" dedi.";1
"AK Parti Genel Başkan Yardımcısı ve Parti Sözcüsü Ömer Çelik, ""Türkiye'yi, lafzıyla, ruhuyla halen darbe süreçlerini taşıyan bu anayasadan kurtarmak gerektiği açıktır."" dedi.";1
"Komisyon Başkanı Hüseyin Yayman, ""X'te dünyada 7'inci, Youtube'da 11'inci, Facebook'ta 15'inci, TikTok'ta 10'uncu, Instagram'da 5'inci, LinkedIn'de ise 13'üncü sıradayız."" dedi.";1
"TBMM Başkanı Numan Kurtulmuş, gelecek günlerde Meclis'te Filistin konulu oturum yapacaklarını söyleyerek, ""Tarihi netleştiğinde, kamuoyuyla paylaşacağız. Böyle bir oturumda İsmail Heniyye'nin de olmasını arzu ederdik."" dedi.";1
TBMM Genel Kurulunda, sahipsiz hayvanlara yönelik düzenlemeler içeren Hayvanları Koruma Kanununda Değişiklik Yapılmasına Dair Kanun Teklifi'nin ilk 5 maddesi kabul edildi.;1
Cumhurbaşkanlığı İletişim Başkanı Fahrettin Altun, İsrail güçlerinin Kudüs'te TRT ekibine yönelik saldırısını kınadı.;1
Adalet Bakanı Yılmaz Tunç, 9. Yargı Paketi'nin, milletvekillerinin taslak üzerindeki değerlendirmelerinin tamamlanmasının ardından teklife dönüşeceğini bildirdi.;1
"Google Reklamcılık ve Pazarlama Limited Şirketi Hükümetle İlişkiler ve Kamu Politikası Müdürü Duygu Yücesoy, dijital telife ilişkin, ""Habercilik ekosisteminin ihtiyaçlarını, beklentileri anlamak için tüm paydaşlarımızla masaya oturmaya hazırız"" dedi.";1
"Cumhurbaşkanı Erdoğan, ""Tavizsiz tavrımız neticesinde ülkemizde sigara kullanımında az da olsa bir gerileme yaşandığını memnuniyetle müşahede ediyoruz."" dedi.";1
"Cumhurbaşkanı Erdoğan, ""Biz Filistinli kardeşlerimizi savunurken aslında insanlığı savunuyoruz, barışı, adaleti ve özgürlükleri de savunuyoruz."" dedi.";1
"Türkiye ile Kamboçya arasında ""Medya ve İletişim Alanında İşbirliğine İlişkin Mutabakat Zaptı"" imzalandı.";1
"TBMM Dijital Mecralar Komisyonu Başkanı Hüseyin Yayman, ""Haberin bir fikir ve sanat eseri sayılması noktasında bir talep var. Bu talebi komisyonumuz değerlendirecek. Ben de haberin ve içeriğin bir telif sayılması gerektiğini düşünüyorum."" dedi.";1
"TBMM Başkanı Kurtulmuş, Kazakistan ziyaretine ilişkin, ""Son yıllarda çok ciddi ekonomik ilişkilerimiz var. Yaklaşık 10 milyar dolar seviyesine çıkan ikili ticaret hacmimiz var. Bunun 15 milyar dolara çıkması işten bile değil."" dedi.";1
"Cumhurbaşkanlığı İletişim Başkanı Fahrettin Altun, ""Türkiye, insanlığın karşı karşıya kaldığı sorunlar karşısında proaktif bir tutum takınmakta."" dedi.";1
"AK Parti Sözcüsü Çelik, ""Netanyahu'nun soykırım zihniyeti şu anda insanlığı tehdit eden bir soykırım siyasetidir. Onun için medeniyetten, vicdandan ve insan onurundan yana tutumumuzu sürdürerek Gazze'ye sahip çıkmaya devam edeceğiz."" dedi.";1
"Çalışma ve Sosyal Güvenlik Bakanı Vedat Işıkhan, ""1 Mayıs gibi önemli bir günde tüm paydaşlarımızla daha fazla dayanışma içinde olmaya ve işçi haklarının korunması için birlikte çalışmaya devam edeceğiz."" dedi.";1
"Cumhurbaşkanı Dış Politika ve Güvenlik Başdanışmanı Akif Çağatay Kılıç, ""Almanya'dan, Türkiye’ye karşı ön yargılı bazı siyasi yaklaşımların müzakere süreci içerisinde kullanılmasına izin vermemesini bekliyoruz."" dedi.";1
"Cumhurbaşkanlığı İletişim Başkanı Fahrettin Altun, Cumhurbaşkanı Recep Tayyip Erdoğan'ın telefonda görüştüğü Filistin Devlet Başkanı Mahmud Abbas'a, ""İsrail bu zulmün bedelini elbet ödeyecek."" dediğini bildirdi.";1
Ramazan Bayramı dolayısıyla partiler arası bayramlaşma programı gerçekleştirildi.;1
Mahalli İdareler Genel Seçimleri için oy verme işlemi, Türkiye genelinde saat 17.00 itibarıyla tamamlandı. Tüm illerde oy sayımına başlandı.;1
"Cumhur İttifakı'nın İstanbul Büyükşehir Belediye (İBB) Başkan adayı Murat Kurum, ""Tüm İstanbulluları, hangi partiye gönül verirlerse versinler benimle birlikte yol yürümeye davet ediyorum."" dedi.";1
"İBB Başkan adayı Murat Kurum, ""Onlar Cumhurbaşkanlığı seçiminde de 'Kazandık"" dediler. O yüzden sandık görevlilerimiz seçim kurullarına mühürlü o sandık sonuçlarını teslim edene kadar aman rehavete kapılmayalım, sandıklarımızı terk etmeyelim."" dedi.";1
"Türkiye Büyük Millet Meclisi (TBMM) Başkanı Numan Kurtulmuş, ""Hemen seçimden sonra, belki de anayasa sürecinden daha kolay sonuç alabileceğimiz bir süreç, Meclis'te yeni bir iç tüzüğün hazırlanmasıdır."" dedi.";1
"Cumhur İttifakı'nın Ankara Büyükşehir Belediye (ABB) Başkan adayı Turgut Altınok, Ankara'da tarım şehri olabilecek kapasite bulunduğunu belirterek, ""İnşallah birçok ziraat mühendisi, veteriner alacağız. Ankara üretecek, Ankara tüketecek."" dedi.";1
31 Mart 2024 Pazar günü yapılacak Mahalli İdareler Genel Seçimleri için propaganda serbestliği ve bazı seçim yasakları yarın başlıyor.;1
Ticaret Bakanı Ömer Bolat, Menemen Serbest Bölgesi'nin de kurulma çalışmaları dosyasının Bakanlık tarafından bugün itibarıyla bitirildiğini ve Cumhurbaşkanlığına sevk edileceğini söyledi.;1
"Cumhur İttifakı'nın İstanbul Büyükşehir Belediye (İBB) Başkan adayı Murat Kurum, ""Şunu net bir şekilde söyleyebilirim ki, 31 Mart akşamı biz kazanacağız. Tüm İstanbullu hemşehrilerimizle Saraçhane'ye yürüyeceğiz.'' dedi.";1
"İBB Başkan adayı Murat Kurum, ""Metro ve metrobüs kuyruklarını, duraklarını her gün izliyoruz. Ben çok net söylüyorum, bırakın yeniden ikinci bir 5 yıla aday olmayı şu an görevinden istifa etmelidir. İstifa etmelidir, çok net söylüyorum."" dedi.";1
Cumhur İttifakı Ankara Büyükşehir Belediye Başkan Adayı Turgut Altınok, 8 Mart Dünya Kadınlar Günü'nde PTT çalışanları ile bir araya geldi.;1
"Adalet Bakanı Tunç, Erzincan'ın İliç ilçesindeki maden sahasında meydana toprak kaymasında sorumlulukları bulunanların yargı tarafından ortaya çıkarılacağını belirterek, ""Kim sorumluysa bu kazadan, yargı önünde elbette ki hesabını verecektir."" dedi.";1
Cumhurbaşkanlığı İletişim Başkanı Fahrettin Altun, İslam İşbirliği Teşkilatı (İİT) Enformasyon Bakanları Olağanüstü Toplantısı kapsamında ikili görüşmeler yaptı.;1
"Cumhurbaşkanlığı İletişim Başkanı Altun, ""Bedeli ne olursa olsun, İsrail'in barbarlığını, soykırım girişimlerini, savaş suçlarını ve Filistin'in tamamında sürdürdüğü kötücül faaliyetlerini delilleriyle ortaya koymak zorundayız."" dedi.";1
Cumhur İttifakı'nın İBB Başkan adayı Kurum, Erzincan'da maden ocağındaki toprak kaymasıyla ilgili algı operasyonu ve kara propaganda başlatıldığını, milleti yasa boğan hadisede konunun siyasi istismara dönüştürüldüğünü söyledi.;1
Cumhurbaşkanı Erdoğan: 2024 sonunda Gabar'daki günlük petrol üretiminin 100 bin varile çıkmasını hedefliyoruz;1
"Dışişleri Bakanı Hakan Fidan, ABD ile İran'ın kontrollü çatışmasına ilişkin, ""Bölgesel yayılmadan kaçınmak lazım. Durum iyi değil. Daha büyük bir yayılmayla karşı karşıya kalabiliriz."" dedi.";1
"TBMM Başkanı Kurtulmuş, Can Atalay'ın milletvekilliğinin düşürülmesine ilişkin, ""Yurt dışında bulunmanın Meclis'teki oturumla ilişkilendirilmesinin fevkalade yanlış, fevkalade yersiz ve fevkalade haksız olduğunu ifade etmek isterim."" dedi.";1
AK Parti'den yeniden aday gösterilen Fatih Belediye Başkanı Mehmet Ergün Turan, Fatih'te en önemli sorunlarının kentsel dönüşüm ve otopark olduğunu belirtti.;1
"TBMM Başkanı Kurtulmuş, Anadolu Ajansının (AA) gözünden 2023'e damga vuran olaylara ait fotoğrafların yer aldığı ""Yılın Kareleri"" oylamasına katıldı.";1
